Date,OGDC,PPL,POL,MARI,NBP,BAFL,HBL,UBL,MCB,BAHL,FCCL,DGKC,LUCK,EFERT,FFC,ENGRO,HUBC,KAPCO,EPCL,SSGC,SNGP,PSO,TRG,PAEL,ISL,NML,SEARL,HCAR,MTL,ATRL
2016-10-18,141.96,154.93,422.28,988.94,74.7,30.07,220.21,200,220.98,46.88,33.55,176.28,672.99,61.65,103.79,288.84,114.21,76.42,10.5,38.81,56.84,416.64,45.19,69.07,62.58,140.98,581.13,580.36,757.56,344.04
2016-10-19,143,154.99,423.36,984.8,74.46,29.97,219.68,203.69,218.67,47,34.17,176.91,670.33,61.45,102.71,289.84,111.51,76.41,11.13,39.41,59.07,413.98,45.82,69.91,60.96,142.09,580.69,578.08,760.85,339.43
2016-10-20,146.23,162.05,432.04,992.51,74.73,30.78,224.27,205.67,222.4,47.99,34.63,178.62,670.01,63.03,105.01,293.61,113.01,77.05,11.01,39.8,61.53,416.84,45.51,70.16,62.95,146.49,530.23,584.69,743.66,345.8
2016-10-21,146.25,160.12,426.95,989.56,74.72,30.46,224.21,203.72,220.33,47.77,33.87,175.88,665.08,62.45,104.55,291.09,112.02,76.71,11.05,38.86,60.91,415.66,45.48,71.74,61.23,144.86,521.71,578.47,729.5,345.89
2016-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-24,145.05,157.59,419.72,985.79,74.27,30.04,226.36,200.16,217.03,46.78,33.68,175.23,661.59,61.98,103.62,285.79,113.33,75.78,10.37,37.78,59.61,413.58,43.78,68.99,60.62,141.2,506.26,567.06,693.74,338.37
2016-10-25,145.1,155.56,417.35,1007.07,73.51,29.63,228.72,202.22,216.51,46.75,33.7,175.94,664.7,63.16,103.14,284.07,112.19,75,10.38,38.9,59.97,412.59,43.16,69.02,60.39,140.06,499.79,561.42,671.08,338.65
2016-10-26,142.48,153.84,408.85,988.66,73.43,29.62,224.91,200.2,214.96,46.06,33.81,175.89,659.33,63.75,105.43,282.86,109.18,75.01,10.14,38.05,58.16,410.49,43.05,69.1,59.58,138.1,490.63,554.97,683.09,336.69
2016-10-27,140.66,150.08,400.42,974.35,71.62,29.03,221.06,199.61,215.97,46.2,33.59,173,660.56,62.83,105.36,280.66,108.38,73.68,9.71,36.35,57,407.67,40.9,67.38,56.61,136.41,498.74,541.96,671.96,325.04
2016-10-28,140.28,148.38,396.92,964.89,72.36,29.24,221.05,199.8,215.52,45.99,34.56,171.8,666.21,63.15,104.57,280.07,107.31,73.1,9.95,38.16,59.85,406.09,39.53,67.02,57.21,136.98,491.58,535.3,661.07,325
2016-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-31,140.62,148.57,396.51,976.5,71.83,29.48,223.68,201.48,213.43,45.98,34.38,171.66,671.51,63.5,103.77,279.14,106.73,73.82,9.89,38.71,61.04,404.9,38.69,66.32,60.07,138.15,492.72,540.44,681.06,331.9
2016-11-01,143.12,155.57,412.18,1000.3,74.83,30.95,231.5,209.37,218.78,47.58,35.71,179.87,705.08,65.16,106.12,292.3,110,76.6,10.81,40.56,64.09,417.1,40.62,69.63,63.07,145.05,517.35,567.46,715.11,348.49
2016-11-02,142.84,154.06,405.88,1004.09,73.86,32.02,239.69,213.3,220.39,48.06,35.61,181.16,704.55,64.69,105.56,288.76,110.66,77.54,11.59,42.58,66.58,412.16,42.65,70.84,66.22,151.12,543.21,594.91,750.86,356.67
2016-11-03,142.87,154.08,401.26,998.85,75.22,32.46,248.26,217.28,222.87,48.17,34.96,179.16,700.41,64.41,105.53,289.07,110.56,76.03,11.25,44.7,66.99,408.94,42.77,70.41,69.24,147.47,540.39,589.34,788.4,361.31
2016-11-04,142.62,153.99,397.73,994.87,74.51,32.68,241.38,214.04,221.55,48,36.49,178.17,710.18,63.9,106.07,288.01,109.17,76.28,11.01,44.61,65.58,406.37,42.64,69.26,70.27,146.86,534.14,580.84,808.45,359.16
2016-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-07,142.93,155.21,406.67,1044.61,74.71,32.98,241.21,216.98,224.93,48.07,36.41,180.52,710.23,64.43,105.91,290.94,107.82,76.56,11.17,44.43,65.8,409.04,44.39,70.48,69.56,148.75,532.66,583.66,820.47,377.11
2016-11-08,142.06,155.9,409.03,1025.96,73.99,32.7,238.72,214.09,224.26,48.4,38.18,184.13,702.45,64.08,106.14,289.38,106.85,76.01,10.99,45.68,68.65,406.55,44.67,70.51,68.74,148.12,529.08,578.49,806.27,376.89
2016-11-09,140.05,154.91,405.04,1062.25,73.83,32.5,239.98,213.93,224.01,48,39.05,183.08,691.96,64.03,105.99,288.67,107,77.37,11.05,46.85,68.35,401.79,44.53,69.69,69.29,145.73,529.51,576.91,814.53,373.33
2016-11-10,140.82,156.8,418.71,1059.71,74.33,32.83,245.06,221.83,227.49,48.2,39.16,186.55,704.11,64.38,106.02,293.11,107.44,78.23,11.03,47.4,67.48,404.68,44.8,70.09,72.72,148.49,532.14,587.02,824.46,378.48
2016-11-11,140.52,156.83,416.66,1043.17,73.78,32.92,247.12,220.87,226.78,49,39.71,189.92,726.68,63.96,106.07,293.41,107.46,77.76,11.97,48.55,66.94,402.97,45.2,71.25,75.63,148.46,529.2,584.77,814.98,373.73
2016-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-14,139.99,153.01,406.82,1038.07,73.24,33.16,242.96,215.05,226.83,50.05,38.84,186.14,711.78,63.12,105.73,291.1,105.93,77.75,12.74,48.01,66.34,397.03,45.09,72.17,76.66,146.96,532.36,585.13,820.25,366.13
2016-11-15,140.05,153.94,411.99,1029.89,72.95,33.17,240.08,212.64,225.35,50.23,38.67,185.76,713.98,63.05,105.12,289.97,104.49,76.18,12.45,46.82,65.49,390.22,44.94,71.59,78.12,147.38,530.81,578.99,803.78,367.37
2016-11-16,140.64,154.46,414.58,1041.89,72.8,32.99,239.9,212.9,226.94,51,38.71,186.33,716.6,63.06,105.06,291.14,104,76.18,12.22,47.22,68.14,390.85,44.03,71.5,79.23,147.87,529.7,576.31,803.81,382.6
2016-11-17,140.74,153.66,420.18,1039.51,72.42,32.99,239.72,211.3,226.02,51.25,38.57,186.28,737.88,62.81,105.01,290.35,103.15,75.94,13.08,47.53,69.12,389.25,43.91,71.49,80.1,145.17,526.61,571.27,804.66,378.12
2016-11-18,139.96,153.97,418.35,1020.65,72.75,33.15,236.9,210.76,227.19,51,38.59,186.94,729.8,62.8,104.73,288.98,103.77,75.55,12.85,46.63,68.37,388.89,42.53,71.41,81.63,144.59,525.02,568.7,806,373.16
2016-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-21,141.34,154.99,423.09,1045.8,72.55,33,235.9,209.83,226.48,51,38.33,186,726.04,62.74,104.46,288.88,106.17,75.27,12.82,45.98,68.6,393.26,42.94,71.49,80.87,147.43,524.34,565.3,812.52,372.26
2016-11-22,143.79,156.94,438.48,1056.91,72.54,33.1,231.97,209.07,227.44,50.5,38.95,186.57,727.98,62.96,105.01,289.59,108.01,75.99,12.89,47.63,72.03,395.14,43.18,71.95,79.32,148.78,527.26,558.85,815.46,376.88
2016-11-23,145,158.82,448.09,1069.41,72.88,33.12,232.77,213.96,227.13,51.02,39.39,188.25,726.01,63.24,105.24,291.72,108.23,76.37,12.73,47.04,73.41,393.62,43.74,71.77,81.51,151.48,532.95,558.62,819.99,374.77
2016-11-24,145.75,159.93,443.82,1063.35,72.9,33.3,232.04,214.18,226.06,50.11,38.92,191.18,729.93,64,104.96,292.53,106.91,77.46,12.68,46.13,74.19,393.69,43.54,71.66,82.32,153.18,530.43,568.88,824.18,372.15
2016-11-25,145.53,160.07,444.48,1061.23,72.57,32.97,232.42,214.37,225.77,50.39,38.88,190.78,740.46,64.6,105.71,293.49,105.97,76.41,13.68,43.83,71.02,392.43,43.02,70.92,81.47,156.7,530.96,575.26,836.26,369.76
2016-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,143.84,157.52,437.8,1042.36,72.4,32.9,232.03,215.2,225.52,49.97,39.06,193.31,733.49,65.71,106.2,299.89,104.91,75.99,14.68,41.64,67.47,393.77,42.71,71.46,85.32,157.87,529.51,574.8,840.95,376
2016-11-29,142.02,155.89,428.66,1039.47,72.04,33,228.71,210.19,218.85,50,38.9,192.84,739.34,64.97,105.08,303.98,106.01,76.01,15.68,39.57,68.56,394.13,42.81,69.98,89.58,150.13,530.86,566.7,847.71,371.67
2016-11-30,141.04,153.25,431.96,1049.18,70.65,32.79,227.33,208.55,221.09,48.76,39.15,190.86,730.66,64.43,105.21,303.58,106.06,75.88,15.64,38.54,65.14,398.74,42.65,69.92,86.94,143.28,528.68,568.67,862.65,371.17
2016-12-01,146.77,160.11,452.64,1101.63,70.77,33.12,223.98,211.09,214.72,48.45,38.29,192.64,730.93,64.95,104.39,304.34,107.44,75.99,16.28,37.71,65.55,400.32,42.41,70.07,83.97,147.84,536.78,565.76,850.72,369.72
2016-12-02,147.09,159.34,454.31,1086.69,71.42,34.3,230.44,214.67,218.69,48,38.32,195.18,733.84,65.53,104.72,305.98,108.11,75.97,15.72,36.85,65.49,398.99,42.47,69.61,87.35,147.42,558.98,558.89,891.61,372.38
2016-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,154.34,165.22,471.64,1121.22,73.36,34.83,229.47,217.5,220.75,50,39.15,196.99,739.13,67.74,104.93,307.76,110.52,75.88,15.17,36.72,62.33,400.86,43.49,69.71,86.99,148.4,555.05,558.37,909.35,374.67
2016-12-06,156.29,164.35,474.42,1131.37,72.71,34.91,229.94,219.45,224.19,51.14,41.1,206.62,746.67,68.51,106.32,312.33,112.79,75.63,15.47,38.12,65.39,401.93,43.49,69.93,86.84,147.14,550.37,558.86,902.31,372.59
2016-12-07,153.74,162.04,469.6,1129.62,73.67,34.81,232.09,220.33,229.24,51.22,41.48,210.54,776.5,69.43,106.67,317.19,113.84,75.99,15.16,37.53,65.56,405.36,42.63,69.34,86.74,147.25,571.11,586.8,901.47,370.52
2016-12-08,153.05,163.58,463.19,1186.1,72.83,34.55,235.52,224.89,229.05,50.75,41.77,208.58,815.32,66.7,105.46,317.84,113.54,75.96,14.97,36.94,66,404.65,42.15,69.07,86.7,145.59,571.32,587.55,911.91,368.62
2016-12-09,156.38,167.07,479.73,1245.4,73.47,35.28,242.82,226.81,232.83,50.97,42.1,214.74,856.08,68.24,105.4,319.18,113.58,76.03,14.95,36.77,67.27,407.01,42.36,68.87,86.55,148.2,599.88,586.93,920.24,371.22
2016-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-13,162.85,175.26,503.71,1307.67,73.33,35.08,244.03,231.38,231.78,53.51,41.62,214.76,866.88,67.95,104.65,320.03,116.08,76.55,15.57,36.15,68.48,412.22,43.47,68.26,87.51,148.5,626.09,590.34,944.37,378.64
2016-12-14,164.42,183.94,528.89,1373.05,72.24,34.32,248.48,229.88,233.61,54.67,41.49,219.62,871.64,67.42,104.25,319.71,118.92,76.13,15.12,36.46,71.4,410.42,45.62,68.77,87.2,148.4,613.45,594.75,967.25,375.88
2016-12-15,166.05,186.21,541.27,1419.2,73.48,35.44,249.43,230.57,237.92,54.84,41.83,215.64,845.25,66.73,103.98,309.12,117.88,75.77,16.03,36.98,73.06,408.71,44.85,69.76,90.78,155.82,642.75,603.43,955.64,375
2016-12-16,166.53,189.3,543.75,1423.59,73.2,35.32,249.34,233.3,236,55,41.41,214.46,833.91,65.77,103.89,308.55,122.63,77.99,15.97,37.76,74.12,411.07,45.14,69.81,91.67,151.01,657.14,611.18,941.34,390.11
2016-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-19,165.78,193.32,559.58,1446.87,73.29,35.41,260.11,232.12,234.58,54.5,41.66,213.84,826.73,65.58,104.04,311.08,124.18,77.64,16.64,37.03,72.53,412.53,45.5,69.64,91.28,149.78,649.7,639.67,926.62,409.61
2016-12-20,163.77,191.13,547.44,1415.11,74.81,36.5,273.11,240.17,240.42,57.11,41.99,213.75,830.07,65.47,104.3,315.24,128.73,78.44,17.42,37.51,73.64,411.62,45.27,68.72,89.56,152.3,621.82,622.86,913.17,411.34
2016-12-21,164.28,189.95,552.61,1397.8,73.97,37.21,272.46,236.79,240.21,56.3,42.11,213.95,820.02,65.04,103.96,315.12,125.55,77.65,17.21,36.91,74.56,420.5,44.08,67.97,88.49,152.42,618.28,620.63,889.7,406.76
2016-12-22,161.88,186.78,544.46,1364.09,74,38,262.89,237.14,237.43,57,41.7,212.04,823.54,65.25,103.67,312.92,124.33,77.11,17.52,36.21,75.09,418.95,43.58,67.72,88.94,151.07,631.38,623.13,896.49,397.16
2016-12-23,162.32,189.19,540.33,1396.07,74.36,37.76,261.75,231.9,233.46,57.57,41.84,212.34,819.38,65.41,103.34,313.16,123.45,77.07,18.19,35.68,76.03,418.98,43.49,67.83,92.06,151.3,625.23,615.77,899.12,408.39
2016-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-26,163.48,189.48,530.84,1384.19,73.82,37,259.94,231.54,233.44,55.7,41.92,210.48,824.28,65.86,103.2,312.66,125.58,77.11,18.06,35.46,75.55,420.08,45.51,68.11,96.66,150.95,630.7,646.55,895.44,410.27
2016-12-27,164.02,189.2,533.33,1393.57,73.99,37.17,265.04,231.21,232.89,55.51,42.12,213.69,831.32,66.22,103.13,313.27,123.84,78.47,17.8,36.35,79.04,425.59,44.87,67.65,97.47,150.55,643.46,666.43,889.11,422.56
2016-12-28,165.08,192.06,542.12,1384.04,74.72,37.79,268.06,234.77,238.32,57,43.06,218.35,840.29,67.47,103.73,319.46,125.15,79.03,18.27,36.03,78.59,429.71,44.8,67.82,96.32,151.17,650.42,676.48,872.64,420.75
2016-12-29,164.88,189.73,539.83,1381.74,74.9,37.38,269.15,233.22,236.77,57.75,45.21,220.94,845.62,68.29,104.7,318.91,124.39,79.01,18.63,36.6,81.29,427.89,44.69,70.87,96.41,154.24,668,678.63,894.26,422.1
2016-12-30,165.35,188.18,534.62,1374.91,74.89,37.96,273.25,238.9,237.82,58.99,45.08,221.73,866.26,67.98,104.37,316.09,123.48,78.8,18.46,36.35,81.57,434.21,44.26,71.28,97.73,152.27,653.79,668.64,904.66,425.3
2016-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-02,166.15,186.99,526.77,1363.1,77.71,38.15,281.69,243.59,242.25,58.03,45.9,222.62,852.39,68.55,107.54,324.9,122.96,78.83,18.46,36.47,80.9,444.52,44.63,74.84,97.55,150.53,645.66,681.42,910.3,428.22
2017-01-03,170.74,192.06,540,1355.94,78.14,38.87,279.12,249.48,244.74,58.5,48.19,232.64,871.32,71.97,110.79,335.92,124.05,79.86,18.99,36.26,80.44,461.59,44.34,74.71,96.22,156.56,655.09,681.22,928.33,429.47
2017-01-04,168.96,192.52,538.03,1362.08,77.55,38.99,280.16,247.08,240.33,58,47.58,230.4,871.05,71.72,109.46,334.41,125.59,79.98,18.74,36.11,79.59,460.69,44.42,75.41,97.32,152.81,667.82,688.57,940.93,432.63
2017-01-05,169.27,193.27,539.22,1352.33,77.09,38.76,279.21,246.82,237.96,58.07,46.99,227.98,872.45,72.92,111.35,335.64,124.62,80.09,18.11,36.09,79.61,456.4,44.5,76.15,96.84,153.49,679.98,707.58,958.17,434.46
2017-01-06,170.19,192.85,544.55,1367.82,77.88,39.35,279.32,247.75,238.03,58.8,46.8,226.54,868.68,73.22,114.02,339.25,124.38,80.4,18.19,36.2,81.33,460.65,44.47,76.9,98.68,161.05,683.91,697.03,961.41,435.06
2017-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-09,168.16,191.56,540.61,1363.84,77.79,40.18,277.19,249.27,240.46,58.52,47.58,224.59,863.95,73.28,115.28,338.51,124.44,80.56,18.7,35.75,81.04,458.48,46.69,76.03,98.95,159.94,686.42,695.97,952.22,438.41
2017-01-10,167.94,188.4,539.34,1368.05,77.25,39.97,275.25,247.53,245.91,58.7,47.48,225.75,869.71,69.62,112.04,330.55,124.86,80.1,18.63,35.83,82.38,456.31,46.01,75.03,101.28,162.23,702.41,693.02,944.27,443.19
2017-01-11,167.9,184.39,538.6,1377.59,78.12,40.69,276.89,252.52,254.73,58.77,47.77,228.48,886.87,70.57,116.11,333.76,128.07,80.27,18.84,35.83,83.16,458.36,47.98,75.78,104.63,161.56,722.3,705.68,961.34,442.56
2017-01-12,168.68,182.83,535.48,1402.58,79.12,40.05,274.62,256.35,255.01,58.33,47.56,228.29,881.67,70.19,116.7,331.81,133.31,80.98,19.65,36.39,87.3,456.38,49.6,76.22,104.02,158.76,739.23,699.7,962.76,435.7
2017-01-13,168.32,180.94,533.13,1407.59,77.02,39.38,273.3,249.57,250.35,58.31,47.07,224.5,876.78,69.59,116.36,330.93,130.96,85.02,19.94,37.74,86.93,454.5,48.57,75.55,102.28,155.9,732.58,697.41,960.52,444.21
2017-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-16,167.6,179.65,527.28,1455.28,75.16,39.17,267.12,238.36,245.2,57.01,47.14,222.83,882.23,70.39,116.94,333.42,129,84.19,19.42,38.64,91.27,448.99,47.89,75.47,99.64,154.04,726,709.12,991.57,443.71
2017-01-17,165.85,179.92,530.33,1456.57,75.48,40.03,261.82,237,243.72,56.97,46.7,222.22,853.71,69.56,117.68,331.28,128.87,83.49,19.2,39.17,91.37,445.86,47.71,74.56,98.42,150.51,722.19,714.13,1005.9,456.96
2017-01-18,157.81,179.01,525.44,1458.58,75.64,40.93,260.6,235.07,242.46,57,46.21,222.23,856.13,69.18,116.6,330.96,127.28,82.89,19.11,39.05,93.52,438.93,48.02,78.28,101.79,154.01,726.11,749.83,1056.19,458.33
2017-01-19,153.44,177.98,525.62,1460.92,75.14,40.77,260.24,235.56,243.34,58.65,46.32,225.05,866.93,69.17,117.76,334.87,128.44,82.33,19.92,39.17,97.7,439.05,50.17,82.19,106.87,161.71,717.4,772.74,1108.99,460.39
2017-01-20,155.3,177.05,525.89,1488.13,75.47,40.79,260.58,238.41,243.52,58.57,46.41,224.92,872.51,70.38,117.82,333.82,130.61,83.09,20.92,38.63,97.06,435.7,50.63,81.85,112.21,168.87,722.14,777.9,1131.39,461.6
2017-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-23,156.98,178.73,527.84,1491.73,75.97,42.82,260.14,241.76,243.34,58.94,46.41,227.03,875.22,71.82,118.96,336.03,133.04,83.37,21.96,39.39,101.87,434.9,51.26,82.87,117.82,174.33,720.38,814.03,1149.88,482.94
2017-01-24,157.24,179.73,536.59,1472.79,75.58,44.96,258.42,240.72,244.27,59.89,47.08,231.82,877.7,72.06,118.54,337.13,133.84,83.44,22.43,38.86,99.62,456.64,50.64,86.81,111.93,167.9,721.26,785.6,1109.61,482
2017-01-25,157.47,180.07,532.33,1449.96,75.47,45,257.51,237.72,242.19,58.83,46.8,229.34,879.12,72.12,117.29,337.52,133.66,83,22.52,38,97.05,460.3,53.12,85.26,117.52,165.39,725.63,769.5,1110.81,498.35
2017-01-26,157.89,178,528.06,1430.67,75.68,45.19,262.41,241.62,248.77,60.9,47.08,235.36,889.18,72.67,118.05,343.62,138,82.74,23.26,37.91,98.88,460.32,55.31,86.75,121.36,172.22,723.64,780.43,1098.31,508.16
2017-01-27,155.26,178.05,512.79,1402.9,77.78,43.85,265.09,240.23,249.55,58.12,46.54,233.83,880.71,72.62,116.5,341.57,140.64,81.95,23.67,36.62,101.58,456.43,57.33,85.62,124.61,168.38,728.3,771.71,1088.2,488.39
2017-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-30,157.66,178.33,496.64,1332.76,75.7,41.66,263.64,235.96,245.42,57.74,45.95,227.17,853.21,71.19,114.89,335.11,136.62,80.69,22.49,35.98,96.85,446.36,54.47,82.62,130.7,162.23,716,750.05,1035.32,465.46
2017-01-31,160.62,177.45,490.19,1292.1,74.77,41.26,260.88,235.33,242.01,57.34,45.04,230.04,836.11,71.24,115.8,336.15,138.35,80.57,22.25,35.92,99.16,448.58,54.1,84.31,127.95,159.88,687.05,729.54,1087.08,471.23
2017-02-01,158.92,178.98,499.02,1319.82,76,43.15,263.41,234.87,240.78,59.49,46.32,233.29,844.88,71.48,115.11,340.75,143.62,81.44,23.25,36.15,103.43,460.94,56.8,87.45,134.34,164.43,721.03,754.65,1135.04,475.53
2017-02-02,160.68,181.53,504.19,1373.33,76.2,43.49,262.16,231.48,239.59,59.78,45.53,230.6,852.46,70.89,113.75,344.79,145.43,81.47,24.41,36.25,104.57,483.98,58.63,86.94,141.05,166.23,715.56,757.09,1143.39,461.75
2017-02-03,159.34,179.62,498.36,1441.99,74.97,43.03,260.29,233.36,237.99,59.51,45.31,230.63,855.69,69.7,112.21,357.49,143.83,81.05,25.2,35.8,102.24,486.05,58.76,85.72,148.1,169.52,704.96,766.39,1136.63,451.3
2017-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-06,159.46,179.39,495.94,1438.72,75.89,42.49,263.55,235.58,237.99,58.94,45.5,231.59,859.41,70.56,112.83,358.86,143.62,81.21,26.32,35.67,102.96,472,61.21,86.44,155.5,168.1,702.35,801.76,1130.45,464.67
2017-02-07,158.19,179.93,493.6,1424.71,76.17,42.33,264.9,244.88,237.93,59.31,45.69,232.22,858.6,70.52,113.04,365.89,142.87,81.16,26.46,37.45,107.87,473.99,62.88,86.92,152.26,172.74,709.74,789.57,1103.66,466.46
2017-02-08,157.51,179.63,498.08,1408.58,78.58,42.49,266.88,241.59,230.98,58.5,45.7,233.69,854.44,69.68,112.46,371.03,142.96,80.93,26.72,39.32,113.26,481.14,61,86.42,159.87,181.37,705.38,787.41,1101.05,463.33
2017-02-09,156.53,178.62,487,1394.9,81.86,42.53,267.15,241.37,227.01,58.88,47.98,245.37,854.86,69.87,112.16,372.19,139.75,81.01,26.76,40.36,109.26,477.12,61.06,85.9,165.4,185.58,700.36,786.12,1117.08,463.56
2017-02-10,156.76,178.56,490.58,1338.9,81.45,42.21,266.96,240.9,226.02,59.53,47.53,244.94,860.56,69.96,112.83,379.66,137.77,81.88,25.97,39.78,108.62,474.25,61.65,87.42,165.35,182.25,694.62,808.6,1113.04,463.54
2017-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,158.56,176.01,498.31,1326.38,82.46,41.5,268.58,243.85,226.59,58.82,46.96,241.92,862.68,69.24,113.13,383.15,138.93,82.53,25.24,39.96,114.05,473.48,59.32,88.01,157.27,182.76,684.05,795.97,1066.65,458.97
2017-02-14,157.45,176.15,490.76,1305.54,82.66,40.63,269.72,241.86,226.01,58.5,46.76,241.61,863.68,68.49,111.81,378.8,138.2,83.02,24.58,40.24,118.11,469.81,58.92,88.97,156.44,185.63,675.57,790.94,1054.03,453.54
2017-02-15,156.03,174.37,488.31,1314.23,81.51,40.3,266.02,239.7,223.45,58.5,45.53,238.54,854.72,68.24,110.97,375.46,136.7,82.74,23.36,38.36,115.1,462.89,56.88,88.12,148.62,182.39,664.91,785.78,1002.65,452.06
2017-02-16,158.51,175.16,486.65,1309.67,81.96,40.69,268.37,245.51,225.9,53.96,44.88,236.25,861.14,69.29,111.58,379.34,136.42,82.58,24.51,38.26,114.95,468.32,58.07,88.65,149.84,182.5,680.86,813.77,1052.78,463.83
2017-02-17,156.55,175.5,480.42,1298.01,80.33,40,270.95,241.86,227.31,54.12,43.9,236.88,867.89,69.7,111.56,361.97,136.53,82.3,24.14,40.17,117.29,461.99,55.65,91.86,142.37,179.86,682.39,806.62,1105.41,457.19
2017-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,156.3,175.9,474.41,1278.78,78.56,39.98,274.19,245.46,227.6,54.05,43.79,232.22,864.94,68.93,110.36,352.52,133.75,80.97,23.11,41.93,112.43,457.37,53.16,88.31,135.26,171.95,676.17,805.31,1160.68,437.69
2017-02-21,158.49,176.48,481.51,1270.38,79.41,41.18,275.16,247.26,228.79,54.4,44.12,233.9,869.33,68.68,109.75,353.06,135.24,81.11,22.94,42.24,106.89,456.99,55.7,88.1,135.97,170.51,672.68,802.38,1165.03,443.98
2017-02-22,158.38,177.52,480.74,1274.28,78.45,41.99,275.87,248.86,232,54.93,44.02,237.37,878.43,68.62,109.59,359.33,134.44,80.91,21.83,40.52,109.39,454.06,54.96,88.92,131.57,168.35,657.04,789.97,1107.38,440.66
2017-02-23,158.92,177.57,488.61,1300.33,78.51,40.74,273.81,248.9,234.17,54.43,43.99,238.68,879.94,68.44,109.12,367.68,132.89,81.03,22.92,41.96,114.85,453.7,56.09,88.33,131.26,167.89,665.73,787.2,1134.86,443.75
2017-02-24,157.53,176.15,480,1346.27,77.66,38.71,273.87,248.5,231.01,54.1,44.7,240.27,877.55,68.15,108.67,373.42,133.32,80.37,23.49,41.64,120.59,449.52,55.48,87.64,132.47,171.4,659.83,785.53,1151.8,443.04
2017-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,157.5,175,473.72,1349.76,75.55,38.21,273.44,246.04,229.02,53.88,44.61,235.11,874.5,67.41,108.66,373.19,131.81,80.07,23.82,39.65,115.3,443.6,54.8,84.43,125.99,167.74,654.65,782.92,1151.61,440.48
2017-02-28,157.47,174.59,475.43,1340,75.02,38.97,272.58,244.73,227.2,54.27,44.62,235.42,870.08,67.87,108.1,380.01,130.9,79.88,24.75,39.99,119.56,440.21,55.98,84.37,131.76,170.59,656.36,774.44,1150.46,439.47
2017-03-01,157.91,173,473.64,1356.68,75.62,38.58,273.02,244.09,227.39,54.51,45,238.98,861.96,67.44,108.86,383.9,130.2,80.05,25.96,41.87,125.53,452.22,58.64,86.91,137.76,171.46,649.59,809.85,1207.98,461.44
2017-03-02,159.44,173.64,481.19,1394.48,77.1,38.92,281.44,247.59,230.99,54.8,46.05,242.75,876.76,68.67,109.95,385.01,132.03,80.99,27.05,43.71,131.8,463.11,59.87,87.26,138.45,174.83,673.6,807.8,1268.37,483.67
